SEQDAY,FCOUNT_NLDN,FCOUNT_STRUCTURE,FCOUNT_HAIL,FCOUNT_TVS,FIPS
1999-03-09,0,0,0,0,12057
1999-03-10,0,0,0,0,12057
1999-03-11,0,0,0,0,12057
1999-03-12,0,0,0,0,12057
1999-03-13,0,0,0,0,12057
1999-03-14,48,43,0,1,12057
1999-03-15,0,0,0,0,12057
1999-03-16,0,0,0,0,12057
1999-03-17,0,0,0,0,12057
1999-03-18,0,0,0,0,12057
1999-03-19,0,0,0,0,12057
1999-03-20,0,0,0,0,12057
1999-03-21,21,30,0,0,12057
1999-03-22,0,0,0,0,12057
1999-03-23,0,0,0,0,12057
1999-03-24,0,0,0,0,12057
1999-03-25,0,0,0,0,12057
1999-03-26,0,2,0,0,12057
1999-03-27,0,0,0,0,12057
1999-03-28,0,0,0,0,12057
1999-03-29,0,0,0,0,12057
1999-03-30,0,0,0,0,12057
1999-03-31,0,0,0,0,12057
1999-04-01,10,11,0,0,12057
1999-04-02,0,2,0,0,12057
1999-04-03,0,0,0,0,12057
1999-04-04,0,0,0,0,12057
1999-04-05,0,0,0,0,12057
1999-04-06,3,4,0,0,12057
1999-04-07,2,1,0,0,12057
1999-04-08,0,0,0,0,12057
1999-04-09,0,0,0,0,12057
1999-04-10,0,0,0,0,12057
1999-04-11,0,0,0,0,12057
1999-04-12,0,0,0,0,12057
1999-04-13,0,0,0,0,12057
1999-04-14,0,0,0,0,12057
1999-04-15,0,0,0,0,12057
1999-04-16,0,0,0,0,12057
1999-04-17,1,20,0,0,12057
1999-04-18,0,0,0,0,12057
1999-04-19,0,0,0,0,12057
1999-04-20,0,0,0,0,12057
1999-04-21,0,0,0,0,12057
1999-04-22,0,0,0,0,12057
1999-04-23,0,0,0,0,12057
1999-04-24,0,0,0,0,12057
1999-04-25,5,0,0,0,12057
1999-04-26,0,0,0,0,12057
1999-04-27,0,0,0,0,12057
1999-04-28,88,28,0,0,12057
1999-04-29,3,3,0,0,12057
1999-04-30,0,12,0,0,12057
1999-05-01,0,0,0,0,12057
1999-05-02,0,0,0,0,12057
1999-05-03,0,0,0,0,12057
1999-05-04,0,0,0,0,12057
1999-05-05,0,0,0,0,12057
1999-05-06,0,0,0,0,12057
1999-05-07,211,69,15,0,12057
1999-05-08,24,5,4,0,12057
1999-05-09,47,17,7,0,12057
1999-05-10,597,3,0,0,12057
1999-05-11,13,18,0,0,12057
1999-05-12,608,82,2,0,12057
1999-05-13,0,0,0,0,12057
1999-05-14,1094,168,27,0,12057
1999-05-15,71,12,3,0,12057
1999-05-16,0,0,0,0,12057
1999-05-17,0,0,0,0,12057
1999-05-18,162,21,9,0,12057
1999-05-19,721,64,27,0,12057
1999-05-20,0,5,0,0,12057
1999-05-21,505,88,22,0,12057
1999-05-22,821,97,28,0,12057
1999-05-23,191,35,0,0,12057
1999-05-24,0,9,0,0,12057
1999-05-25,1,0,0,0,12057
1999-05-26,0,1,0,0,12057
1999-05-27,1,4,0,0,12057
1999-05-28,12,15,0,0,12057
1999-05-29,340,56,5,0,12057
1999-05-30,203,38,0,0,12057
1999-05-31,15,13,0,0,12057
1999-06-01,0,1,0,0,12057
1999-06-02,126,60,7,0,12057
1999-06-03,914,59,27,0,12057
1999-06-04,993,75,14,0,12057
1999-06-05,436,87,1,0,12057
1999-06-06,0,0,0,0,12057
1999-06-07,2,22,0,0,12057
1999-06-08,0,0,0,0,12057
1999-06-09,1520,127,13,0,12057
1999-06-10,4,1,0,0,12057
1999-06-11,205,15,2,0,12057
1999-06-12,283,61,0,0,12057
1999-06-13,576,88,3,0,12057
1999-06-14,193,80,0,0,12057
1999-06-15,1716,89,10,0,12057
1999-06-16,434,113,1,0,12057
1999-06-17,654,157,0,0,12057
1999-06-18,215,67,2,0,12057
1999-06-19,74,116,0,0,12057
1999-06-20,19,20,0,0,12057
1999-06-21,231,29,0,0,12057
1999-06-22,329,29,3,0,12057
1999-06-23,640,91,1,0,12057
1999-06-24,226,48,0,0,12057
1999-06-25,202,60,0,0,12057
1999-06-26,217,62,0,0,12057
1999-06-27,152,75,0,0,12057
1999-06-28,26,16,0,0,12057
1999-06-29,339,35,0,0,12057
1999-06-30,521,66,4,0,12057
1999-07-01,321,47,0,0,12057
1999-07-02,113,39,0,0,12057
1999-07-03,47,86,0,0,12057
1999-07-04,244,81,0,0,12057
1999-07-05,0,3,0,0,12057
1999-07-06,26,15,6,0,12057
1999-07-07,81,10,1,0,12057
1999-07-08,1937,152,33,0,12057
1999-07-09,1567,72,6,0,12057
1999-07-10,0,0,0,0,12057
1999-07-11,33,5,0,0,12057
1999-07-12,651,66,4,0,12057
1999-07-13,2681,174,33,0,12057
1999-07-14,1966,0,0,0,12057
1999-07-15,556,80,9,0,12057
1999-07-16,13,8,0,0,12057
1999-07-17,206,74,0,0,12057
1999-07-18,277,38,4,0,12057
1999-07-19,0,3,0,0,12057
1999-07-20,287,19,8,0,12057
1999-07-21,55,31,0,0,12057
1999-07-22,623,46,1,0,12057
1999-07-23,58,23,0,0,12057
1999-07-24,195,34,0,0,12057
1999-07-25,204,61,0,0,12057
1999-07-26,461,113,1,0,12057
1999-07-27,93,65,0,0,12057
1999-07-28,0,0,0,0,12057
1999-07-29,0,1,0,0,12057
1999-07-30,167,124,0,0,12057
1999-07-31,324,20,0,0,12057
1999-08-01,214,28,9,0,12057
1999-08-02,62,15,0,0,12057
1999-08-03,550,41,0,0,12057
1999-08-04,578,89,0,0,12057
1999-08-05,288,100,0,0,12057
1999-08-06,12,20,0,0,12057
1999-08-07,0,0,0,0,12057
1999-08-08,4,4,0,0,12057
1999-08-09,362,68,2,0,12057
1999-08-10,239,63,0,0,12057
1999-08-11,11,44,0,0,12057
1999-08-12,244,164,0,0,12057
1999-08-13,2,9,0,0,12057
1999-08-14,269,25,1,0,12057
1999-08-15,917,128,3,0,12057
1999-08-16,46,18,0,0,12057
1999-08-17,708,60,6,0,12057
1999-08-18,556,50,0,0,12057
1999-08-19,857,91,0,0,12057
1999-08-20,60,69,0,0,12057
1999-08-21,434,148,0,0,12057
1999-08-22,399,141,0,0,12057
1999-08-23,252,68,0,0,12057
1999-08-24,0,5,0,0,12057
1999-08-25,223,89,0,0,12057
1999-08-26,256,59,0,0,12057
1999-08-27,355,49,6,0,12057
1999-08-28,207,65,0,0,12057
1999-08-29,23,4,0,0,12057
1999-08-30,4,25,0,0,12057
1999-08-31,36,4,0,0,12057
1999-09-01,326,128,0,0,12057
1999-09-02,16,24,0,0,12057
1999-09-03,0,0,0,0,12057
1999-09-04,0,0,0,0,12057
1999-09-05,1,7,0,0,12057
1999-09-06,525,159,0,0,12057
1999-09-07,8,56,0,0,12057
1999-09-08,2,9,0,0,12057
1999-09-09,13,0,0,0,12057
1999-09-10,1,0,0,0,12057
1999-09-11,344,79,2,0,12057
1999-09-12,170,26,0,0,12057
1999-09-13,0,6,0,0,12057
1999-09-14,14,47,0,0,12057
1999-09-15,0,0,0,0,12057
1999-09-16,0,0,0,0,12057
1999-09-17,0,10,0,0,12057
1999-09-18,46,163,0,0,12057
1999-09-19,0,6,0,0,12057
1999-09-20,1,87,0,0,12057
1999-09-21,0,3,0,0,12057
1999-09-22,0,0,0,0,12057
1999-09-23,0,0,0,0,12057
1999-09-24,0,0,0,0,12057
1999-09-25,55,30,0,0,12057
1999-09-26,6,26,0,0,12057
1999-09-27,284,105,0,0,12057
1999-09-28,3,35,0,0,12057
1999-09-29,0,0,0,0,12057
1999-09-30,0,1,0,0,12057
1999-10-01,1,0,0,0,12057
1999-10-02,5,7,0,0,12057
1999-10-03,382,128,0,0,12057
1999-10-04,28,29,0,0,12057
1999-10-05,4,44,0,0,12057
1999-10-06,0,24,0,0,12057
1999-10-07,0,29,0,0,12057
1999-10-08,2,6,0,0,12057
1999-10-09,0,1,0,0,12057
1999-10-10,0,0,0,0,12057
1999-10-11,3,22,0,0,12057
1999-10-12,45,52,0,0,12057
1999-10-13,0,0,0,0,12057
1999-10-14,0,0,0,0,12057
1999-10-15,0,1,0,0,12057
1999-10-16,0,2,0,0,12057
1999-10-17,0,0,0,0,12057
1999-10-18,0,0,0,0,12057
1999-10-19,0,0,0,0,12057
1999-10-20,1,16,0,0,12057
1999-10-21,1,8,0,0,12057
1999-10-22,0,0,0,0,12057
1999-10-23,0,0,0,0,12057
1999-10-24,0,0,0,0,12057
1999-10-25,0,0,0,0,12057
1999-10-26,0,0,0,0,12057
1999-10-27,0,0,0,0,12057
1999-10-28,0,0,0,0,12057
1999-10-29,0,0,0,0,12057
1999-10-30,0,0,0,0,12057
1999-10-31,0,0,0,0,12057
1999-11-01,4,43,0,0,12057
1999-11-02,1,29,0,0,12057
1999-11-03,0,0,0,0,12057
1999-11-04,0,0,0,0,12057
1999-11-05,0,0,0,0,12057
1999-11-06,0,0,0,0,12057
1999-11-07,0,0,0,0,12057
1999-11-08,0,0,0,0,12057
1999-11-09,0,0,0,0,12057
1999-11-10,0,0,0,0,12057
1999-11-11,0,0,0,0,12057
1999-11-12,0,0,0,0,12057
1999-11-13,0,0,0,0,12057
1999-11-14,0,0,0,0,12057
1999-11-15,0,0,0,0,12057
1999-11-16,0,0,0,0,12057
1999-11-17,0,0,0,0,12057
1999-11-18,0,0,0,0,12057
1999-11-19,0,0,0,0,12057
1999-11-20,0,0,0,0,12057
1999-11-21,0,0,0,0,12057
1999-11-22,0,4,0,0,12057
1999-11-23,0,0,0,0,12057
1999-11-24,0,9,0,0,12057
1999-11-25,6,79,0,0,12057
1999-11-26,0,17,0,0,12057
1999-11-27,0,0,0,0,12057
1999-11-28,0,0,0,0,12057
1999-11-29,0,0,0,0,12057
1999-11-30,0,0,0,0,12057
1999-12-01,0,0,0,0,12057
1999-12-02,0,0,0,0,12057
1999-12-03,0,0,0,0,12057
1999-12-04,0,0,0,0,12057
1999-12-05,0,0,0,0,12057
1999-12-06,0,0,0,0,12057
1999-12-07,0,0,0,0,12057
1999-12-08,0,0,0,0,12057
1999-12-09,0,0,0,0,12057
1999-12-10,0,0,0,0,12057
1999-12-11,0,0,0,0,12057
1999-12-12,0,0,0,0,12057
1999-12-13,0,0,0,0,12057
1999-12-14,0,2,0,0,12057
1999-12-15,0,0,0,0,12057
1999-12-16,0,9,0,0,12057
1999-12-17,0,2,0,0,12057
1999-12-18,0,15,0,0,12057
1999-12-19,0,0,0,0,12057
1999-12-20,0,0,0,0,12057
1999-12-21,0,0,0,0,12057
1999-12-22,0,2,0,0,12057
1999-12-23,0,0,0,0,12057
1999-12-24,0,0,0,0,12057
1999-12-25,0,0,0,0,12057
1999-12-26,0,0,0,0,12057
1999-12-27,0,0,0,0,12057
1999-12-28,0,15,0,0,12057
1999-12-29,0,0,0,0,12057
1999-12-30,0,0,0,0,12057
1999-12-31,0,0,0,0,12057
2000-01-01,0,0,0,0,12057
2000-01-02,0,0,0,0,12057
2000-01-03,0,0,0,0,12057
2000-01-04,0,0,0,0,12057
2000-01-05,0,0,0,0,12057
2000-01-06,0,4,0,0,12057
2000-01-07,0,13,0,0,12057
2000-01-08,0,0,0,0,12057
2000-01-09,0,0,0,0,12057
2000-01-10,0,16,0,0,12057
2000-01-11,0,4,0,0,12057
2000-01-12,0,0,0,0,12057
2000-01-13,0,0,0,0,12057
2000-01-14,0,0,0,0,12057
2000-01-15,0,0,0,0,12057
2000-01-16,0,0,0,0,12057
2000-01-17,0,0,0,0,12057
2000-01-18,0,0,0,0,12057
2000-01-19,0,1,0,0,12057
2000-01-20,0,0,0,0,12057
2000-01-21,0,0,0,0,12057
2000-01-22,0,0,0,0,12057
2000-01-23,0,0,0,0,12057
2000-01-24,1,33,0,0,12057
2000-01-25,0,0,0,0,12057
2000-01-26,0,0,0,0,12057
2000-01-27,0,0,0,0,12057
2000-01-28,0,0,0,0,12057
2000-01-29,0,0,0,0,12057
2000-01-30,0,0,0,0,12057
2000-01-31,0,16,0,0,12057
2000-02-01,0,0,0,0,12057
2000-02-02,0,0,0,0,12057
2000-02-03,0,0,0,0,12057
2000-02-04,0,0,0,0,12057
2000-02-05,0,0,0,0,12057
2000-02-06,0,0,0,0,12057
2000-02-07,0,0,0,0,12057
2000-02-08,0,0,0,0,12057
2000-02-09,0,0,0,0,12057
2000-02-10,0,0,0,0,12057
2000-02-11,0,0,0,0,12057
2000-02-12,0,0,0,0,12057
2000-02-13,0,0,0,0,12057
2000-02-14,33,48,0,0,12057
2000-02-15,6,20,1,0,12057
2000-02-16,0,0,0,0,12057
2000-02-17,0,0,0,0,12057
2000-02-18,0,0,0,0,12057
2000-02-19,0,0,0,0,12057
2000-02-20,0,0,0,0,12057
2000-02-21,0,0,0,0,12057
2000-02-22,0,0,0,0,12057
2000-02-23,0,0,0,0,12057
2000-02-24,0,0,0,0,12057
2000-02-25,0,0,0,0,12057
2000-02-26,0,0,0,0,12057
2000-02-27,0,0,0,0,12057
2000-02-28,0,0,0,0,12057
2000-02-29,0,0,0,0,12057
2000-03-01,0,0,0,0,12057
2000-03-02,0,0,0,0,12057
2000-03-03,0,0,0,0,12057
2000-03-04,0,3,0,0,12057
2000-03-05,0,0,0,0,12057
2000-03-06,0,0,0,0,12057
2000-03-07,0,0,0,0,12057
2000-03-08,0,0,0,0,12057
2000-03-09,0,0,0,0,12057
2000-03-10,0,0,0,0,12057
2000-03-11,0,0,0,0,12057
2000-03-12,91,17,1,0,12057
2000-03-13,0,0,0,0,12057
2000-03-14,0,0,0,0,12057
2000-03-15,0,0,0,0,12057
2000-03-16,0,0,0,0,12057
2000-03-17,0,12,0,0,12057
2000-03-18,0,0,0,0,12057
2000-03-19,0,0,0,0,12057
2000-03-20,0,4,0,0,12057
2000-03-21,0,0,0,0,12057
2000-03-22,0,0,0,0,12057
2000-03-23,0,0,0,0,12057
2000-03-24,0,0,0,0,12057
2000-03-25,0,0,0,0,12057
2000-03-26,0,1,0,0,12057
2000-03-27,65,71,0,0,12057
2000-03-28,2,16,0,0,12057
2000-03-29,0,0,0,0,12057
2000-03-30,0,0,0,0,12057
2000-03-31,0,0,0,0,12057
2000-04-01,0,0,0,0,12057
2000-04-02,0,0,0,0,12057
2000-04-03,0,0,0,0,12057
2000-04-04,0,13,0,0,12057
2000-04-05,0,0,0,0,12057
2000-04-06,0,0,0,0,12057
2000-04-07,0,0,0,0,12057
2000-04-08,0,1,0,0,12057
2000-04-09,0,0,0,0,12057
2000-04-10,0,0,0,0,12057
2000-04-11,0,0,0,0,12057
2000-04-12,0,5,0,0,12057
2000-04-13,0,0,0,0,12057
2000-04-14,3,38,0,0,12057
2000-04-15,9,19,0,0,12057
2000-04-16,135,23,3,0,12057
2000-04-17,0,0,0,0,12057
2000-04-18,0,0,0,0,12057
2000-04-19,0,0,0,0,12057
2000-04-20,0,0,0,0,12057
2000-04-21,0,0,0,0,12057
2000-04-22,0,0,0,0,12057
2000-04-23,0,0,0,0,12057
2000-04-24,0,0,0,0,12057
2000-04-25,0,7,0,0,12057
2000-04-26,0,0,0,0,12057
2000-04-27,0,0,0,0,12057
2000-04-28,0,0,0,0,12057
2000-04-29,0,0,0,0,12057
2000-04-30,0,0,0,0,12057
2000-05-01,0,0,0,0,12057
2000-05-02,0,0,0,0,12057
2000-05-03,0,0,0,0,12057
2000-05-04,0,0,0,0,12057
2000-05-05,0,0,0,0,12057
2000-05-06,0,0,0,0,12057
2000-05-07,0,0,0,0,12057
2000-05-08,0,0,0,0,12057
2000-05-09,95,0,0,0,12057
2000-05-10,12,31,0,0,12057
2000-05-11,0,0,0,0,12057
2000-05-12,0,0,0,0,12057
2000-05-13,0,0,0,0,12057
2000-05-14,101,24,0,0,12057
2000-05-15,8,2,0,0,12057
2000-05-16,0,0,0,0,12057
2000-05-17,0,0,0,0,12057
2000-05-18,0,0,0,0,12057
2000-05-19,0,0,0,0,12057
2000-05-20,0,0,0,0,12057
2000-05-21,0,0,0,0,12057
2000-05-22,0,0,0,0,12057
2000-05-23,0,1,0,0,12057
2000-05-24,0,0,0,0,12057
2000-05-25,0,0,0,0,12057
2000-05-26,0,0,0,0,12057
2000-05-27,0,0,0,0,12057
2000-05-28,0,0,0,0,12057
2000-05-29,0,1,0,0,12057
2000-05-30,0,1,0,0,12057
2000-05-31,0,0,0,0,12057
2000-06-01,0,0,0,0,12057
2000-06-02,0,0,0,0,12057
2000-06-03,12,11,0,0,12057
2000-06-04,0,0,0,0,12057
2000-06-05,0,0,0,0,12057
2000-06-06,0,0,0,0,12057
2000-06-07,593,140,16,1,12057
2000-06-08,0,0,0,0,12057
2000-06-09,0,0,0,0,12057
2000-06-10,0,0,0,0,12057
2000-06-11,20,55,0,0,12057
2000-06-12,365,90,5,0,12057
2000-06-13,1948,34,24,0,12057
2000-06-14,34,10,0,0,12057
2000-06-15,265,39,2,0,12057
2000-06-16,123,0,0,0,12057
2000-06-17,625,166,6,0,12057
2000-06-18,1233,91,9,0,12057
2000-06-19,287,68,1,0,12057
2000-06-20,1002,40,11,0,12057
2000-06-21,1089,58,1,0,12057
2000-06-22,646,49,12,0,12057
2000-06-23,376,86,0,0,12057
2000-06-24,542,66,3,0,12057
2000-06-25,937,87,6,0,12057
2000-06-26,436,87,1,0,12057
2000-06-27,412,45,2,0,12057
2000-06-28,270,104,0,0,12057
2000-06-29,103,74,0,0,12057
2000-06-30,29,101,0,0,12057
2000-07-01,237,180,0,0,12057
2000-07-02,0,6,0,0,12057
2000-07-03,0,0,0,0,12057
2000-07-04,1425,127,18,0,12057
2000-07-05,240,29,0,0,12057
2000-07-06,40,37,0,0,12057
2000-07-07,0,2,0,0,12057
2000-07-08,378,79,0,0,12057
2000-07-09,254,24,0,0,12057
2000-07-10,5,1,0,0,12057
2000-07-11,0,4,0,0,12057
2000-07-12,0,2,0,0,12057
2000-07-13,104,80,0,0,12057
2000-07-14,403,143,0,0,12057
2000-07-15,2445,160,2,0,12057
2000-07-16,0,2,0,0,12057
2000-07-17,0,3,0,0,12057
2000-07-18,10,38,0,0,12057
2000-07-19,42,18,0,0,12057
2000-07-20,14,4,0,0,12057
2000-07-21,1383,167,12,0,12057
2000-07-22,101,48,0,0,12057
2000-07-23,506,1,0,0,12057
2000-07-24,381,95,0,0,12057
2000-07-25,61,19,1,0,12057
2000-07-26,97,0,0,0,12057
2000-07-27,312,0,0,0,12057
2000-07-28,247,53,9,0,12057
2000-07-29,134,10,2,0,12057
2000-07-30,983,119,3,0,12057
2000-07-31,487,33,3,0,12057
2000-08-01,902,148,8,0,12057
2000-08-02,1052,85,3,0,12057
2000-08-03,183,59,0,0,12057
2000-08-04,7,12,0,0,12057
2000-08-05,885,69,0,0,12057
2000-08-06,182,43,0,0,12057
2000-08-07,0,0,0,0,12057
2000-08-08,9,21,0,0,12057
2000-08-09,565,75,1,0,12057
2000-08-10,489,44,4,0,12057
2000-08-11,20,40,0,0,12057
2000-08-12,759,190,0,0,12057
2000-08-13,79,123,0,0,12057
2000-08-14,53,0,0,0,12057
2000-08-15,108,78,1,0,12057
2000-08-16,59,11,0,0,12057
2000-08-17,0,0,0,0,12057
2000-08-18,0,0,0,0,12057
2000-08-19,0,0,0,0,12057
2000-08-20,393,58,1,0,12057
2000-08-21,0,0,0,0,12057
2000-08-22,565,82,8,0,12057
2000-08-23,17,40,0,0,12057
2000-08-24,8,8,0,0,12057
2000-08-25,9,10,0,0,12057
2000-08-26,2520,178,48,0,12057
2000-08-27,1,16,0,0,12057
2000-08-28,15,33,1,0,12057
2000-08-29,1079,139,1,0,12057
2000-08-30,32,13,0,0,12057
2000-08-31,92,44,0,0,12057
2000-09-01,39,52,0,0,12057
2000-09-02,2,1,0,0,12057
2000-09-03,2,1,0,0,12057
2000-09-04,319,44,1,0,12057
2000-09-05,555,73,7,0,12057
2000-09-06,1236,60,13,0,12057
2000-09-07,533,127,0,0,12057
2000-09-08,255,69,0,0,12057
2000-09-09,5,0,0,0,12057
2000-09-10,16,53,0,0,12057
2000-09-11,0,0,0,0,12057
2000-09-12,0,0,0,0,12057
2000-09-13,0,0,0,0,12057
2000-09-14,4,18,0,0,12057
2000-09-15,14,0,0,0,12057
2000-09-16,40,37,0,0,12057
2000-09-17,0,106,0,0,12057
2000-09-18,0,0,0,0,12057
2000-09-19,656,54,6,0,12057
2000-09-20,63,67,0,0,12057
2000-09-21,0,0,0,0,12057
2000-09-22,164,71,0,0,12057
2000-09-23,45,78,0,0,12057
2000-09-24,128,161,0,0,12057
2000-09-25,0,0,0,0,12057
2000-09-26,0,0,0,0,12057
2000-09-27,0,0,0,0,12057
2000-09-28,15,0,0,0,12057
2000-09-29,0,1,0,0,12057
2000-09-30,0,2,0,0,12057
2000-10-01,0,0,0,0,12057
2000-10-02,0,0,0,0,12057
2000-10-03,0,2,0,0,12057
2000-10-04,0,0,0,0,12057
2000-10-05,0,0,0,0,12057
2000-10-06,72,34,0,0,12057
2000-10-07,0,0,0,0,12057
2000-10-08,0,0,0,0,12057
2000-10-09,0,0,0,0,12057
2000-10-10,0,0,0,0,12057
2000-10-11,0,0,0,0,12057
2000-10-12,0,0,0,0,12057
2000-10-13,0,0,0,0,12057
2000-10-14,0,0,0,0,12057
2000-10-15,0,0,0,0,12057
2000-10-16,0,0,0,0,12057
2000-10-17,0,0,0,0,12057
2000-10-18,0,0,0,0,12057
2000-10-19,0,0,0,0,12057
2000-10-20,0,2,0,0,12057
2000-10-21,0,0,0,0,12057
2000-10-22,0,0,0,0,12057
2000-10-23,0,0,0,0,12057
2000-10-24,0,0,0,0,12057
2000-10-25,0,0,0,0,12057
2000-10-26,0,0,0,0,12057
2000-10-27,0,0,0,0,12057
2000-10-28,0,0,0,0,12057
2000-10-29,0,0,0,0,12057
2000-10-30,0,0,0,0,12057
2000-10-31,0,0,0,0,12057
2000-11-01,0,0,0,0,12057
2000-11-02,0,0,0,0,12057
2000-11-03,0,0,0,0,12057
2000-11-04,0,0,0,0,12057
2000-11-05,0,0,0,0,12057
2000-11-06,0,0,0,0,12057
2000-11-07,0,0,0,0,12057
2000-11-08,0,0,0,0,12057
2000-11-09,0,0,0,0,12057
2000-11-10,4,12,0,0,12057
2000-11-11,0,0,0,0,12057
2000-11-12,0,0,0,0,12057
2000-11-13,0,0,0,0,12057
2000-11-14,0,7,0,0,12057
2000-11-15,0,0,0,0,12057
2000-11-16,0,0,0,0,12057
2000-11-17,0,22,0,0,12057
2000-11-18,0,0,0,0,12057
2000-11-19,0,7,0,0,12057
2000-11-20,0,11,0,0,12057
2000-11-21,0,0,0,0,12057
2000-11-22,0,0,0,0,12057
2000-11-23,0,0,0,0,12057
2000-11-24,0,0,0,0,12057
2000-11-25,16,3,0,0,12057
2000-11-26,281,89,0,0,12057
2000-11-27,0,0,0,0,12057
2000-11-28,0,0,0,0,12057
2000-11-29,0,1,0,0,12057
2000-11-30,0,0,0,0,12057
2000-12-01,0,0,0,0,12057
2000-12-02,0,0,0,0,12057
2000-12-03,0,0,0,0,12057
2000-12-04,0,0,0,0,12057
2000-12-05,0,0,0,0,12057
2000-12-06,0,0,0,0,12057
2000-12-07,0,0,0,0,12057
2000-12-08,0,0,0,0,12057
2000-12-09,0,0,0,0,12057
2000-12-10,0,0,0,0,12057
2000-12-11,0,9,0,0,12057
2000-12-12,0,21,0,0,12057
2000-12-13,0,0,0,0,12057
2000-12-14,0,0,0,0,12057
2000-12-15,0,0,0,0,12057
2000-12-16,0,1,0,0,12057
2000-12-17,29,53,0,0,12057
2000-12-18,0,0,0,0,12057
2000-12-19,0,0,0,0,12057
2000-12-20,0,0,0,0,12057
2000-12-21,0,0,0,0,12057
2000-12-22,0,0,0,0,12057
2000-12-23,0,0,0,0,12057
2000-12-24,0,0,0,0,12057
2000-12-25,0,0,0,0,12057
2000-12-26,0,0,0,0,12057
2000-12-27,0,0,0,0,12057
2000-12-28,0,3,0,0,12057
2000-12-29,0,0,0,0,12057
2000-12-30,0,0,0,0,12057
2000-12-31,0,0,0,0,12057
2001-01-01,0,0,0,0,12057
2001-01-02,0,0,0,0,12057
2001-01-03,0,0,0,0,12057
2001-01-04,0,0,0,0,12057
2001-01-05,0,0,0,0,12057
2001-01-06,0,0,0,0,12057
2001-01-07,0,0,0,0,12057
2001-01-08,0,51,0,0,12057
2001-01-09,0,0,0,0,12057
2001-01-10,0,0,0,0,12057
2001-01-11,0,0,0,0,12057
2001-01-12,0,0,0,0,12057
2001-01-13,0,0,0,0,12057
2001-01-14,0,0,0,0,12057
2001-01-15,0,0,0,0,12057
2001-01-16,0,0,0,0,12057
2001-01-17,0,0,0,0,12057
2001-01-18,0,0,0,0,12057
2001-01-19,0,0,0,0,12057
2001-01-20,23,38,0,0,12057
2001-01-21,0,0,0,0,12057
2001-01-22,0,0,0,0,12057
2001-01-23,0,0,0,0,12057
2001-01-24,0,0,0,0,12057
2001-01-25,0,1,0,0,12057
2001-01-26,0,0,0,0,12057
2001-01-27,0,0,0,0,12057
2001-01-28,0,0,0,0,12057
2001-01-29,0,0,0,0,12057
2001-01-30,0,0,0,0,12057
2001-01-31,0,0,0,0,12057
2001-02-01,0,3,0,0,12057
2001-02-02,0,0,0,0,12057
2001-02-03,0,0,0,0,12057
2001-02-04,0,0,0,0,12057
2001-02-05,0,0,0,0,12057
2001-02-06,0,2,0,0,12057
2001-02-07,0,0,0,0,12057
2001-02-08,0,0,0,0,12057
2001-02-09,0,0,0,0,12057
2001-02-10,0,0,0,0,12057
2001-02-11,0,0,0,0,12057
2001-02-12,0,0,0,0,12057
2001-02-13,0,0,0,0,12057
2001-02-14,0,0,0,0,12057
2001-02-15,0,0,0,0,12057
2001-02-16,0,0,0,0,12057
2001-02-17,0,1,0,0,12057
2001-02-18,0,0,0,0,12057
2001-02-19,0,0,0,0,12057
2001-02-20,0,0,0,0,12057
2001-02-21,0,0,0,0,12057
2001-02-22,0,0,0,0,12057
2001-02-23,0,0,0,0,12057
2001-02-24,0,0,0,0,12057
2001-02-25,0,0,0,0,12057
2001-02-26,0,0,0,0,12057
2001-02-27,0,0,0,0,12057
2001-02-28,0,0,0,0,12057
2001-03-01,0,0,0,0,12057
2001-03-02,0,0,0,0,12057
2001-03-03,0,0,0,0,12057
2001-03-04,77,101,0,0,12057
2001-03-05,0,0,0,0,12057
2001-03-06,0,0,0,0,12057
2001-03-07,0,0,0,0,12057
2001-03-08,0,0,0,0,12057
2001-03-09,0,4,0,0,12057
2001-03-10,0,0,0,0,12057
2001-03-11,0,0,0,0,12057
2001-03-12,0,0,0,0,12057
2001-03-13,7,6,0,0,12057
2001-03-14,0,0,0,0,12057
2001-03-15,0,0,0,0,12057
2001-03-16,0,0,0,0,12057
2001-03-17,0,0,0,0,12057
2001-03-18,0,6,0,0,12057
2001-03-19,20,84,0,0,12057
2001-03-20,0,12,0,0,12057
2001-03-21,0,6,0,0,12057
2001-03-22,0,0,0,0,12057
2001-03-23,0,0,0,0,12057
2001-03-24,0,0,0,0,12057
2001-03-25,0,0,0,0,12057
2001-03-26,0,0,0,0,12057
2001-03-27,0,0,0,0,12057
2001-03-28,1,1,0,0,12057
2001-03-29,379,123,0,0,12057
2001-03-30,284,111,0,0,12057
2001-03-31,304,42,12,0,12057
2001-04-01,0,0,0,0,12057
2001-04-02,0,1,0,0,12057
2001-04-03,0,0,0,0,12057
2001-04-04,0,0,0,0,12057
2001-04-05,0,1,0,0,12057
2001-04-06,0,0,0,0,12057
2001-04-07,0,0,0,0,12057
2001-04-08,0,0,0,0,12057
2001-04-09,0,1,0,0,12057
2001-04-10,0,0,0,0,12057
2001-04-11,0,0,0,0,12057
2001-04-12,0,0,0,0,12057
2001-04-13,0,0,0,0,12057
2001-04-14,0,0,0,0,12057
2001-04-15,0,0,0,0,12057
2001-04-16,0,2,0,0,12057
2001-04-17,0,0,0,0,12057
2001-04-18,0,0,0,0,12057
2001-04-19,0,0,0,0,12057
